date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,precipitation_hours,windspeed_10m_max,et0_fao_evapotranspiration,river_discharge
2014-01-31,Brisbane,-27.5,153.0,23.9,21.1,22.3,0.3,1.0,18.4,2.58,33.83
2014-02-01,Brisbane,-27.5,153.0,25.9,21.0,23.2,0.0,0.0,18.6,4.65,31.36
2014-02-02,Brisbane,-27.5,153.0,26.5,21.2,23.4,0.0,0.0,15.8,4.54,29.62
2014-02-03,Brisbane,-27.5,153.0,26.9,20.1,23.1,0.2,2.0,17.8,4.7,28.31
2014-02-04,Brisbane,-27.5,153.0,27.0,19.3,23.1,0.3,2.0,16.7,4.55,27.18
2014-02-05,Brisbane,-27.5,153.0,28.2,20.1,22.9,3.4,5.0,21.5,4.89,28.11
2014-02-06,Brisbane,-27.5,153.0,24.7,19.2,21.9,0.4,3.0,18.3,3.66,28.38
2014-02-07,Brisbane,-27.5,153.0,25.1,19.3,22.2,0.2,1.0,14.4,3.39,27.44
2014-02-08,Brisbane,-27.5,153.0,26.4,19.4,23.0,0.0,0.0,14.8,4.0,26.61
2014-02-09,Brisbane,-27.5,153.0,26.7,20.9,23.8,0.0,0.0,12.1,3.14,26.04
2014-02-10,Brisbane,-27.5,153.0,27.1,20.7,23.5,0.0,0.0,14.9,3.65,25.61
2014-02-11,Brisbane,-27.5,153.0,28.0,19.6,23.3,0.0,0.0,15.4,5.38,25.18
2014-02-12,Brisbane,-27.5,153.0,29.6,18.6,23.5,0.0,0.0,17.2,5.31,24.7
2014-02-13,Brisbane,-27.5,153.0,28.1,19.4,23.8,0.0,0.0,15.7,4.14,24.18
2014-02-14,Brisbane,-27.5,153.0,30.5,21.4,24.9,0.0,0.0,16.6,4.61,23.66
2014-02-15,Brisbane,-27.5,153.0,34.2,22.1,26.9,0.0,0.0,18.8,6.18,23.1
2014-02-16,Brisbane,-27.5,153.0,35.2,23.7,28.2,0.0,0.0,20.0,6.59,22.66
2014-02-17,Brisbane,-27.5,153.0,33.3,23.7,27.0,0.4,3.0,18.8,5.59,23.55
2014-02-18,Brisbane,-27.5,153.0,29.4,23.1,25.6,2.6,12.0,15.0,4.04,24.82
2014-02-19,Brisbane,-27.5,153.0,32.6,22.7,26.7,1.0,1.0,20.4,5.82,25.0
2014-02-20,Brisbane,-27.5,153.0,31.5,24.2,27.1,0.3,2.0,14.3,4.13,24.64
2014-02-21,Brisbane,-27.5,153.0,32.6,24.3,27.2,0.2,1.0,17.6,4.7,24.12
2014-02-22,Brisbane,-27.5,153.0,26.2,22.6,24.5,0.1,1.0,17.8,3.01,23.83
2014-02-23,Brisbane,-27.5,153.0,27.4,21.5,23.8,0.0,0.0,23.0,5.04,24.53
2014-02-24,Brisbane,-27.5,153.0,26.7,19.6,22.9,1.6,6.0,16.6,4.08,25.79
2014-02-25,Brisbane,-27.5,153.0,26.8,19.6,23.0,1.0,6.0,15.2,4.28,26.04
2014-02-26,Brisbane,-27.5,153.0,26.9,19.0,23.0,0.2,2.0,13.5,3.71,25.49
2014-02-27,Brisbane,-27.5,153.0,30.0,19.2,24.2,0.0,0.0,15.4,5.47,24.7
2014-02-28,Brisbane,-27.5,153.0,25.8,21.2,23.4,1.6,6.0,18.0,3.96,24.41
2014-03-01,Brisbane,-27.5,153.0,26.7,21.0,23.7,0.0,0.0,15.1,4.11,24.18
2014-03-02,Brisbane,-27.5,153.0,28.1,20.5,24.2,0.0,0.0,16.6,4.82,23.66
2014-03-03,Brisbane,-27.5,153.0,26.2,21.2,23.5,0.9,8.0,17.2,4.15,25.42
2014-03-04,Brisbane,-27.5,153.0,26.1,19.7,22.6,2.9,7.0,17.3,3.67,25.92
2014-03-05,Brisbane,-27.5,153.0,25.5,19.3,22.1,1.2,7.0,12.8,3.59,24.88
2014-03-06,Brisbane,-27.5,153.0,27.2,17.4,22.6,0.0,0.0,15.8,4.81,23.95
2014-03-07,Brisbane,-27.5,153.0,26.1,19.3,22.7,1.1,6.0,14.1,4.16,23.32
2014-03-08,Brisbane,-27.5,153.0,26.8,20.3,23.0,0.0,0.0,19.5,4.54,22.99
2014-03-09,Brisbane,-27.5,153.0,24.4,20.1,22.4,2.0,10.0,19.0,3.6,25.24
2014-03-10,Brisbane,-27.5,153.0,26.0,19.8,22.6,2.6,9.0,20.6,4.16,27.05
2014-03-11,Brisbane,-27.5,153.0,25.5,19.8,22.3,0.3,2.0,18.0,3.84,26.23
2014-03-12,Brisbane,-27.5,153.0,26.7,18.6,22.4,0.0,0.0,13.4,3.89,25.06
2014-03-13,Brisbane,-27.5,153.0,26.5,18.2,22.2,0.8,3.0,15.1,3.99,24.12
2014-03-14,Brisbane,-27.5,153.0,26.3,18.5,22.3,0.6,3.0,13.7,3.84,23.38
2014-03-15,Brisbane,-27.5,153.0,27.3,18.2,22.7,0.0,0.0,14.3,4.25,22.82
2014-03-16,Brisbane,-27.5,153.0,33.5,19.5,25.6,0.2,1.0,17.4,5.43,22.28
2014-03-17,Brisbane,-27.5,153.0,31.0,21.4,25.3,0.0,0.0,18.4,4.63,21.86
2014-03-18,Brisbane,-27.5,153.0,28.8,22.5,25.0,0.8,5.0,14.8,3.18,21.65
2014-03-19,Brisbane,-27.5,153.0,28.1,22.5,24.8,0.4,3.0,15.5,4.11,21.96
2014-03-20,Brisbane,-27.5,153.0,27.0,21.4,23.8,0.8,5.0,18.8,4.26,22.28
2014-03-21,Brisbane,-27.5,153.0,26.3,20.4,23.2,1.5,7.0,13.7,3.69,22.6
2014-03-22,Brisbane,-27.5,153.0,27.3,19.7,23.1,0.4,2.0,12.6,3.82,22.6
2014-03-23,Brisbane,-27.5,153.0,28.5,19.2,23.3,1.9,3.0,14.6,4.16,22.93
2014-03-24,Brisbane,-27.5,153.0,27.8,21.2,23.6,1.6,4.0,13.1,3.33,28.58
2014-03-25,Brisbane,-27.5,153.0,24.8,20.3,22.3,10.7,17.0,10.0,2.14,50.05
2014-03-26,Brisbane,-27.5,153.0,25.3,21.2,23.2,4.5,13.0,21.7,2.1,62.68
2014-03-27,Brisbane,-27.5,153.0,22.8,21.7,22.3,68.3,16.0,18.2,0.85,334.74
2014-03-28,Brisbane,-27.5,153.0,27.2,21.0,23.4,18.6,12.0,14.6,2.35,400.79
2014-03-29,Brisbane,-27.5,153.0,30.0,20.7,24.8,0.3,1.0,11.4,3.77,297.54
2014-03-30,Brisbane,-27.5,153.0,28.1,22.1,24.0,5.4,4.0,8.1,3.0,221.84
2014-03-31,Brisbane,-27.5,153.0,26.8,20.9,23.3,0.8,5.0,14.0,3.33,163.06
2014-04-01,Brisbane,-27.5,153.0,26.2,20.1,22.7,1.2,4.0,11.7,3.32,123.17
2014-04-02,Brisbane,-27.5,153.0,26.2,20.2,22.8,0.0,0.0,11.2,3.36,97.17
2014-04-03,Brisbane,-27.5,153.0,26.9,18.7,22.4,0.0,0.0,12.8,3.83,79.54
2014-04-04,Brisbane,-27.5,153.0,26.6,18.4,22.4,0.0,0.0,11.4,3.21,67.39
2014-04-05,Brisbane,-27.5,153.0,28.1,20.1,23.5,0.0,0.0,13.0,4.01,58.7
2014-04-06,Brisbane,-27.5,153.0,28.8,20.7,23.5,6.2,7.0,11.3,3.58,57.75
2014-04-07,Brisbane,-27.5,153.0,25.2,18.9,21.6,0.0,0.0,20.2,3.83,54.46
2014-04-08,Brisbane,-27.5,153.0,24.7,17.3,20.7,0.3,2.0,14.8,3.04,49.82
2014-04-09,Brisbane,-27.5,153.0,23.9,18.2,20.9,0.0,0.0,12.3,2.72,46.42
2014-04-10,Brisbane,-27.5,153.0,23.9,17.8,20.7,0.0,0.0,6.9,2.44,43.16
2014-04-11,Brisbane,-27.5,153.0,28.5,16.4,22.1,0.0,0.0,13.4,3.5,39.64
2014-04-12,Brisbane,-27.5,153.0,30.9,20.3,24.8,0.0,0.0,13.3,3.81,36.67
2014-04-13,Brisbane,-27.5,153.0,24.3,20.1,22.0,7.2,11.0,14.5,1.65,43.77
2014-04-14,Brisbane,-27.5,153.0,24.6,19.5,21.4,2.4,10.0,23.9,2.92,43.36
2014-04-15,Brisbane,-27.5,153.0,23.6,17.8,20.5,0.6,3.0,17.1,3.23,39.27
2014-04-16,Brisbane,-27.5,153.0,25.5,15.7,20.3,0.0,0.0,10.8,3.5,36.5
2014-04-17,Brisbane,-27.5,153.0,25.7,14.8,20.2,0.0,0.0,11.4,3.34,34.32
2014-04-18,Brisbane,-27.5,153.0,25.7,16.5,20.8,0.0,0.0,9.8,3.19,32.5
2014-04-19,Brisbane,-27.5,153.0,26.7,13.2,20.4,0.0,0.0,9.1,3.85,30.99
2014-04-20,Brisbane,-27.5,153.0,26.3,15.1,21.0,0.0,0.0,11.6,3.6,29.76
2014-04-21,Brisbane,-27.5,153.0,27.0,16.4,21.3,0.0,0.0,12.5,3.7,28.72
2014-04-22,Brisbane,-27.5,153.0,25.8,16.2,20.9,0.0,0.0,11.7,3.45,27.91
2014-04-23,Brisbane,-27.5,153.0,26.8,16.0,21.0,0.0,0.0,11.8,3.59,27.18
2014-04-24,Brisbane,-27.5,153.0,26.8,16.2,21.2,0.0,0.0,11.2,3.33,26.61
2014-04-25,Brisbane,-27.5,153.0,27.1,15.9,21.2,0.0,0.0,12.2,3.46,26.16
2014-04-26,Brisbane,-27.5,153.0,25.8,17.0,21.2,0.0,0.0,8.9,3.07,25.73
2014-04-27,Brisbane,-27.5,153.0,27.3,17.6,21.8,0.1,1.0,15.1,3.14,25.49
2014-04-28,Brisbane,-27.5,153.0,23.0,18.3,20.0,1.1,6.0,20.1,2.05,25.3
2014-04-29,Brisbane,-27.5,153.0,24.3,16.2,20.0,0.0,0.0,12.5,3.1,25.12
2014-04-30,Brisbane,-27.5,153.0,26.3,14.0,20.3,1.7,4.0,9.9,3.22,25.49
2014-05-01,Brisbane,-27.5,153.0,24.1,16.8,20.2,0.1,1.0,9.8,2.42,27.44
2014-05-02,Brisbane,-27.5,153.0,22.4,17.4,19.5,12.4,16.0,11.3,1.46,38.9
2014-05-03,Brisbane,-27.5,153.0,20.5,13.0,16.6,0.0,0.0,22.7,4.13,41.17
2014-05-04,Brisbane,-27.5,153.0,19.3,10.7,14.4,0.0,0.0,23.4,4.06,38.08
2014-05-05,Brisbane,-27.5,153.0,20.8,10.0,15.1,0.0,0.0,12.0,3.49,35.9
2014-05-06,Brisbane,-27.5,153.0,21.2,9.2,15.3,0.0,0.0,9.4,2.95,33.59
2014-05-07,Brisbane,-27.5,153.0,21.6,12.4,16.6,0.0,0.0,11.8,2.53,31.43
2014-05-08,Brisbane,-27.5,153.0,20.2,15.3,17.1,0.0,0.0,16.8,1.85,29.62
2014-05-09,Brisbane,-27.5,153.0,21.9,14.4,17.7,0.0,0.0,15.5,2.86,28.17
2014-05-10,Brisbane,-27.5,153.0,21.6,14.1,17.6,0.0,0.0,10.4,2.21,27.18
2014-05-11,Brisbane,-27.5,153.0,22.9,12.9,17.8,0.0,0.0,7.6,2.32,26.35
2014-05-12,Brisbane,-27.5,153.0,22.0,13.5,17.8,0.3,1.0,10.9,2.45,25.67
2014-05-13,Brisbane,-27.5,153.0,22.1,14.8,18.0,0.0,0.0,16.6,2.58,25.18
2014-05-14,Brisbane,-27.5,153.0,21.1,14.7,17.5,0.5,4.0,19.9,2.21,25.06
2014-05-15,Brisbane,-27.5,153.0,22.5,15.1,18.3,0.8,3.0,14.5,2.54,24.82
2014-05-16,Brisbane,-27.5,153.0,21.7,15.3,17.9,1.4,5.0,17.0,2.27,24.82
2014-05-17,Brisbane,-27.5,153.0,22.8,14.5,18.3,0.0,0.0,16.3,2.56,24.59
2014-05-18,Brisbane,-27.5,153.0,22.7,15.9,18.9,0.0,0.0,14.0,2.23,24.12
2014-05-19,Brisbane,-27.5,153.0,22.3,15.2,18.2,0.0,0.0,9.7,1.89,23.72
2014-05-20,Brisbane,-27.5,153.0,22.3,13.8,18.3,0.0,0.0,6.9,1.85,23.55
2014-05-21,Brisbane,-27.5,153.0,23.8,14.1,18.9,0.0,0.0,12.2,2.44,23.43
2014-05-22,Brisbane,-27.5,153.0,22.6,15.9,18.9,0.6,6.0,9.9,1.9,23.38
2014-05-23,Brisbane,-27.5,153.0,23.5,16.1,19.8,1.9,4.0,8.4,2.08,24.29
2014-05-24,Brisbane,-27.5,153.0,25.2,15.3,19.7,0.6,2.0,9.0,2.31,25.12
2014-05-25,Brisbane,-27.5,153.0,25.9,12.8,19.0,0.0,0.0,9.0,2.74,24.7
2014-05-26,Brisbane,-27.5,153.0,26.2,12.9,19.4,0.0,0.0,8.2,2.69,23.89
2014-05-27,Brisbane,-27.5,153.0,24.3,14.1,19.1,0.0,0.0,12.2,2.32,23.21
2014-05-28,Brisbane,-27.5,153.0,26.3,16.2,20.6,0.0,0.0,10.6,2.57,22.71
2014-05-29,Brisbane,-27.5,153.0,25.8,14.7,20.1,0.0,0.0,11.8,2.52,22.33
2014-05-30,Brisbane,-27.5,153.0,23.5,17.3,19.7,0.3,1.0,11.4,2.11,22.17
2014-05-31,Brisbane,-27.5,153.0,20.7,16.4,18.2,3.2,9.0,10.1,1.21,24.7
2014-06-01,Brisbane,-27.5,153.0,22.9,15.7,18.7,1.4,5.0,8.2,2.01,25.98
2014-06-02,Brisbane,-27.5,153.0,23.5,14.5,19.2,0.3,1.0,9.2,2.05,25.24
2014-06-03,Brisbane,-27.5,153.0,24.1,15.4,19.3,3.7,2.0,6.6,2.07,26.73
2014-06-04,Brisbane,-27.5,153.0,23.9,12.9,18.2,0.0,0.0,8.4,2.3,27.71
2014-06-05,Brisbane,-27.5,153.0,23.5,13.2,18.1,0.0,0.0,11.8,2.48,26.48
2014-06-06,Brisbane,-27.5,153.0,22.5,14.3,18.1,0.0,0.0,10.5,2.13,24.94
2014-06-07,Brisbane,-27.5,153.0,22.9,14.1,17.8,0.0,0.0,12.1,2.72,23.83
2014-06-08,Brisbane,-27.5,153.0,21.1,13.7,16.9,0.0,0.0,13.0,2.19,23.04
2014-06-09,Brisbane,-27.5,153.0,20.5,13.7,16.5,0.0,0.0,16.5,2.56,22.44
2014-06-10,Brisbane,-27.5,153.0,20.8,13.2,16.4,0.0,0.0,21.2,2.5,22.01
2014-06-11,Brisbane,-27.5,153.0,20.1,13.5,16.3,0.0,0.0,16.8,2.17,21.7
2014-06-12,Brisbane,-27.5,153.0,21.1,13.5,16.8,0.0,0.0,11.5,1.88,21.91
2014-06-13,Brisbane,-27.5,153.0,20.5,13.7,16.8,1.6,7.0,8.2,1.35,22.6
2014-06-14,Brisbane,-27.5,153.0,18.2,12.8,16.1,1.3,6.0,11.5,0.7,22.93
2014-06-15,Brisbane,-27.5,153.0,19.7,10.9,14.7,0.0,0.0,17.4,2.9,22.88
2014-06-16,Brisbane,-27.5,153.0,20.0,9.2,14.1,0.0,0.0,14.6,2.4,22.71
2014-06-17,Brisbane,-27.5,153.0,20.5,7.9,13.9,0.0,0.0,9.5,2.33,22.44
2014-06-18,Brisbane,-27.5,153.0,21.1,10.3,15.3,0.0,0.0,12.4,2.34,22.12
2014-06-19,Brisbane,-27.5,153.0,20.4,13.3,16.6,0.0,0.0,11.2,1.67,21.8
2014-06-20,Brisbane,-27.5,153.0,20.1,14.4,16.9,0.5,3.0,9.2,1.48,21.59
2014-06-21,Brisbane,-27.5,153.0,22.5,12.6,17.3,0.4,2.0,6.9,1.94,21.39
2014-06-22,Brisbane,-27.5,153.0,22.5,13.0,17.2,0.1,1.0,12.0,1.97,21.23
2014-06-23,Brisbane,-27.5,153.0,22.1,10.3,16.0,0.0,0.0,10.2,2.2,20.98
2014-06-24,Brisbane,-27.5,153.0,20.6,12.9,15.9,0.0,0.0,21.7,3.32,20.68
2014-06-25,Brisbane,-27.5,153.0,20.7,12.2,15.2,0.0,0.0,18.2,3.66,20.33
2014-06-26,Brisbane,-27.5,153.0,21.9,8.6,14.6,0.0,0.0,13.0,2.67,19.99
2014-06-27,Brisbane,-27.5,153.0,21.4,5.8,13.6,0.0,0.0,12.7,2.49,19.7
2014-06-28,Brisbane,-27.5,153.0,22.8,11.4,16.9,0.0,0.0,18.2,2.2,19.46
2014-06-29,Brisbane,-27.5,153.0,19.1,11.6,15.1,0.0,0.0,23.3,3.82,19.32
2014-06-30,Brisbane,-27.5,153.0,17.9,8.8,13.0,0.0,0.0,21.7,3.39,19.23
2014-07-01,Brisbane,-27.5,153.0,18.2,7.5,12.5,0.0,0.0,15.6,2.74,19.14
2014-07-02,Brisbane,-27.5,153.0,19.6,5.5,12.4,0.0,0.0,9.1,2.34,19.04
2014-07-03,Brisbane,-27.5,153.0,20.9,7.0,13.8,0.0,0.0,8.5,2.31,19.0
2014-07-04,Brisbane,-27.5,153.0,21.3,9.5,15.6,0.0,0.0,7.3,1.95,19.04
2014-07-05,Brisbane,-27.5,153.0,23.2,11.6,17.0,0.0,0.0,12.8,2.72,19.04
2014-07-06,Brisbane,-27.5,153.0,19.4,9.5,14.1,0.0,0.0,16.8,3.6,18.95
2014-07-07,Brisbane,-27.5,153.0,18.6,8.1,12.8,0.0,0.0,16.5,3.19,18.86
2014-07-08,Brisbane,-27.5,153.0,20.0,5.5,12.6,0.0,0.0,10.1,2.57,18.77
2014-07-09,Brisbane,-27.5,153.0,22.3,5.5,13.9,0.0,0.0,13.5,3.14,18.63
2014-07-10,Brisbane,-27.5,153.0,18.5,10.6,14.0,0.0,0.0,24.1,4.25,18.5
2014-07-11,Brisbane,-27.5,153.0,20.3,8.3,13.5,0.0,0.0,18.9,3.52,18.36
2014-07-12,Brisbane,-27.5,153.0,21.4,5.8,13.0,0.0,0.0,14.8,3.44,18.23
2014-07-13,Brisbane,-27.5,153.0,19.3,6.3,12.8,0.0,0.0,12.8,3.08,18.05
2014-07-14,Brisbane,-27.5,153.0,19.6,9.9,14.3,0.0,0.0,16.6,2.65,17.92
2014-07-15,Brisbane,-27.5,153.0,19.5,12.0,15.4,0.3,2.0,14.6,1.71,18.14
2014-07-16,Brisbane,-27.5,153.0,21.7,10.9,15.1,0.9,3.0,8.2,1.61,18.68
2014-07-17,Brisbane,-27.5,153.0,21.0,8.9,14.2,0.0,0.0,15.5,2.87,19.18
2014-07-18,Brisbane,-27.5,153.0,16.9,9.5,12.8,0.0,0.0,30.3,3.94,19.42
2014-07-19,Brisbane,-27.5,153.0,18.9,7.0,12.2,0.0,0.0,21.1,3.47,19.46
2014-07-20,Brisbane,-27.5,153.0,21.3,7.6,13.9,0.0,0.0,10.8,2.94,19.23
2014-07-21,Brisbane,-27.5,153.0,19.0,11.7,14.8,3.4,4.0,11.4,1.75,20.43
2014-07-22,Brisbane,-27.5,153.0,18.8,10.5,14.2,0.8,3.0,9.7,1.8,20.98
2014-07-23,Brisbane,-27.5,153.0,19.7,8.5,13.8,0.0,0.0,11.2,2.31,20.43
2014-07-24,Brisbane,-27.5,153.0,19.8,10.0,15.2,0.3,2.0,10.2,2.0,19.8
2014-07-25,Brisbane,-27.5,153.0,22.0,9.3,15.6,0.0,0.0,12.8,2.24,19.32
2014-07-26,Brisbane,-27.5,153.0,22.9,12.4,17.1,1.3,4.0,6.3,1.94,19.23
2014-07-27,Brisbane,-27.5,153.0,22.2,11.8,16.4,0.0,0.0,12.5,2.87,19.14
2014-07-28,Brisbane,-27.5,153.0,22.3,8.8,15.5,0.0,0.0,8.2,2.74,18.91
2014-07-29,Brisbane,-27.5,153.0,23.0,7.4,15.0,0.0,0.0,11.6,3.28,18.59
2014-07-30,Brisbane,-27.5,153.0,24.1,6.8,15.3,0.0,0.0,10.5,3.0,18.23
2014-07-31,Brisbane,-27.5,153.0,24.4,7.5,16.0,0.0,0.0,16.2,3.2,17.88
2014-08-01,Brisbane,-27.5,153.0,26.7,13.3,19.1,0.0,0.0,16.1,3.57,17.58
2014-08-02,Brisbane,-27.5,153.0,19.7,11.3,14.9,0.0,0.0,16.1,4.23,17.28
2014-08-03,Brisbane,-27.5,153.0,18.7,9.8,14.2,0.0,0.0,16.1,2.61,17.45
2014-08-04,Brisbane,-27.5,153.0,18.5,12.7,15.3,1.2,8.0,16.8,2.13,17.58
2014-08-05,Brisbane,-27.5,153.0,19.3,11.1,14.9,0.0,0.0,13.3,2.4,17.54
2014-08-06,Brisbane,-27.5,153.0,19.1,10.4,14.8,0.0,0.0,12.8,2.16,17.58
2014-08-07,Brisbane,-27.5,153.0,22.3,8.3,15.2,0.0,0.0,11.3,3.0,17.62
2014-08-08,Brisbane,-27.5,153.0,20.6,9.7,15.2,0.0,0.0,9.7,2.37,17.62
2014-08-09,Brisbane,-27.5,153.0,19.8,11.2,15.7,0.7,4.0,12.9,2.21,17.54
2014-08-10,Brisbane,-27.5,153.0,22.8,10.5,16.5,0.0,0.0,12.4,2.77,17.41
2014-08-11,Brisbane,-27.5,153.0,24.3,10.8,17.2,0.0,0.0,16.3,3.39,17.28
2014-08-12,Brisbane,-27.5,153.0,19.7,11.7,15.3,0.5,2.0,15.9,2.65,17.11
2014-08-13,Brisbane,-27.5,153.0,19.1,11.3,14.7,0.0,0.0,15.8,2.73,16.99
2014-08-14,Brisbane,-27.5,153.0,19.3,11.4,15.1,0.5,2.0,17.3,2.56,16.91
2014-08-15,Brisbane,-27.5,153.0,20.3,12.3,16.0,0.1,1.0,18.1,2.48,19.65
2014-08-16,Brisbane,-27.5,153.0,16.6,12.9,15.5,21.7,21.0,16.5,0.84,75.38
2014-08-17,Brisbane,-27.5,153.0,21.1,12.9,16.4,11.5,7.0,19.7,3.44,88.33
2014-08-18,Brisbane,-27.5,153.0,19.2,11.5,15.0,0.0,0.0,28.6,3.73,66.92
2014-08-19,Brisbane,-27.5,153.0,21.4,12.5,16.1,0.0,0.0,20.9,4.06,53.58
2014-08-20,Brisbane,-27.5,153.0,21.6,9.8,15.5,0.0,0.0,14.3,3.14,44.08
2014-08-21,Brisbane,-27.5,153.0,19.7,12.3,15.5,0.2,1.0,20.2,2.67,61.37
2014-08-22,Brisbane,-27.5,153.0,14.6,13.5,14.0,35.0,23.0,15.6,0.52,162.68
2014-08-23,Brisbane,-27.5,153.0,15.1,13.2,14.1,36.9,24.0,20.2,0.52,188.23
2014-08-24,Brisbane,-27.5,153.0,18.8,13.4,15.3,1.4,7.0,18.5,1.27,140.58
2014-08-25,Brisbane,-27.5,153.0,20.4,13.5,16.3,0.0,0.0,16.3,2.37,102.04
2014-08-26,Brisbane,-27.5,153.0,20.5,11.9,16.0,0.1,1.0,12.3,2.72,78.43
2014-08-27,Brisbane,-27.5,153.0,21.6,11.5,15.6,4.9,8.0,14.2,3.07,83.33
2014-08-28,Brisbane,-27.5,153.0,20.4,12.7,16.2,6.0,9.0,23.1,2.71,80.47
2014-08-29,Brisbane,-27.5,153.0,21.3,11.4,15.8,0.0,0.0,11.0,3.54,65.22
2014-08-30,Brisbane,-27.5,153.0,22.1,9.1,15.4,0.0,0.0,9.7,3.04,54.98
2014-08-31,Brisbane,-27.5,153.0,22.6,12.5,17.0,0.0,0.0,11.9,3.0,46.97
2014-09-01,Brisbane,-27.5,153.0,23.7,13.4,17.7,0.0,0.0,13.9,3.35,40.4
2014-09-02,Brisbane,-27.5,153.0,26.1,13.5,18.4,0.2,1.0,21.7,4.69,35.14
2014-09-03,Brisbane,-27.5,153.0,20.0,11.5,15.2,0.0,0.0,23.9,5.15,30.99
2014-09-04,Brisbane,-27.5,153.0,21.2,9.3,15.0,0.0,0.0,15.2,4.2,27.91
2014-09-05,Brisbane,-27.5,153.0,21.3,8.8,15.1,0.0,0.0,14.9,3.6,25.61
2014-09-06,Brisbane,-27.5,153.0,19.6,10.4,15.0,0.0,0.0,15.9,3.17,24.0
2014-09-07,Brisbane,-27.5,153.0,19.6,11.7,14.9,2.9,11.0,17.3,2.68,24.76
2014-09-08,Brisbane,-27.5,153.0,19.9,12.6,16.0,0.0,0.0,16.2,2.54,25.67
2014-09-09,Brisbane,-27.5,153.0,20.6,12.8,16.9,0.6,3.0,12.1,2.48,25.12
2014-09-10,Brisbane,-27.5,153.0,27.4,12.4,18.9,0.0,0.0,14.9,3.46,24.23
2014-09-11,Brisbane,-27.5,153.0,25.0,10.1,17.6,0.0,0.0,13.1,4.16,23.43
2014-09-12,Brisbane,-27.5,153.0,22.3,11.5,17.4,0.1,1.0,13.0,3.23,22.71
2014-09-13,Brisbane,-27.5,153.0,21.8,14.6,17.8,0.4,3.0,10.8,2.95,22.07
2014-09-14,Brisbane,-27.5,153.0,21.0,12.2,17.0,0.2,2.0,11.2,2.98,21.59
2014-09-15,Brisbane,-27.5,153.0,24.6,12.7,18.6,0.0,0.0,14.9,3.77,21.18
2014-09-16,Brisbane,-27.5,153.0,27.5,13.6,20.2,0.3,1.0,15.9,4.41,20.93
2014-09-17,Brisbane,-27.5,153.0,27.4,14.0,20.3,0.0,0.0,13.8,5.19,20.58
2014-09-18,Brisbane,-27.5,153.0,25.2,12.1,18.4,0.0,0.0,13.5,5.06,20.23
2014-09-19,Brisbane,-27.5,153.0,24.2,10.6,18.0,0.0,0.0,15.7,4.17,19.89
2014-09-20,Brisbane,-27.5,153.0,21.9,13.4,17.3,3.0,4.0,16.7,3.38,20.88
2014-09-21,Brisbane,-27.5,153.0,20.9,13.0,16.9,0.3,1.0,18.0,3.62,22.17
2014-09-22,Brisbane,-27.5,153.0,21.0,14.4,17.5,0.6,3.0,19.9,3.24,21.96
2014-09-23,Brisbane,-27.5,153.0,21.7,15.4,18.1,0.0,0.0,16.4,3.77,21.34
2014-09-24,Brisbane,-27.5,153.0,21.4,14.6,18.1,0.7,3.0,12.3,2.86,20.83
2014-09-25,Brisbane,-27.5,153.0,25.8,14.3,19.5,11.6,9.0,15.1,3.65,32.42
2014-09-26,Brisbane,-27.5,153.0,23.2,14.3,18.6,0.0,0.0,13.7,3.24,35.9
2014-09-27,Brisbane,-27.5,153.0,22.7,15.2,18.4,1.0,4.0,18.2,3.26,32.34
2014-09-28,Brisbane,-27.5,153.0,21.7,14.3,17.8,0.5,2.0,11.7,3.28,28.92
2014-09-29,Brisbane,-27.5,153.0,24.9,13.2,18.9,0.0,0.0,14.3,4.55,26.1
2014-09-30,Brisbane,-27.5,153.0,26.9,13.2,19.6,0.0,0.0,16.8,4.77,24.06
2014-10-01,Brisbane,-27.5,153.0,32.1,15.5,22.3,0.0,0.0,25.7,5.16,22.55
2014-10-02,Brisbane,-27.5,153.0,21.7,15.4,18.5,0.0,0.0,17.2,3.84,21.39
2014-10-03,Brisbane,-27.5,153.0,25.3,13.2,19.0,0.0,0.0,17.6,4.53,20.53
2014-10-04,Brisbane,-27.5,153.0,22.9,16.4,19.4,0.1,1.0,13.8,3.4,19.89
2014-10-05,Brisbane,-27.5,153.0,25.8,15.0,19.9,0.0,0.0,15.3,4.57,19.46
2014-10-06,Brisbane,-27.5,153.0,26.5,15.9,20.4,0.0,0.0,15.9,5.11,19.18
2014-10-07,Brisbane,-27.5,153.0,27.7,13.9,20.6,0.0,0.0,17.3,5.24,18.91
2014-10-08,Brisbane,-27.5,153.0,32.1,16.4,22.4,0.0,0.0,24.8,5.14,18.59
2014-10-09,Brisbane,-27.5,153.0,23.5,17.7,20.2,0.0,0.0,17.1,3.56,18.36
2014-10-10,Brisbane,-27.5,153.0,22.5,15.8,19.2,0.0,0.0,15.3,3.19,18.23
2014-10-11,Brisbane,-27.5,153.0,26.7,15.3,20.4,0.0,0.0,16.1,4.41,18.19
2014-10-12,Brisbane,-27.5,153.0,25.2,17.3,20.3,0.0,0.0,16.6,4.3,18.23
2014-10-13,Brisbane,-27.5,153.0,27.1,15.6,21.0,2.2,3.0,22.2,5.25,23.6
2014-10-14,Brisbane,-27.5,153.0,27.8,15.9,20.9,5.0,5.0,20.7,5.57,26.99
