date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,shortwave_radiation_sum,relativehumidity_2m,precipitation_sum,et0_fao_evapotranspiration
2041-06-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.2,17.2,10.71,79,0.58,2.17
2041-06-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.7,17.7,9.65,80,0.9,1.95
2041-06-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.9,16.1,10.03,81,0.41,2.15
2041-06-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.5,11.8,15.09,55,0.0,3.12
2041-06-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.8,10.3,15.18,55,0.0,3.29
2041-06-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.4,9.3,14.98,59,0.0,3.15
2041-06-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.5,10.2,15.07,52,0.0,3.04
2041-06-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,19.3,8.2,15.35,46,0.0,2.66
2041-06-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,20.9,7.5,15.16,55,0.0,2.75
2041-06-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.1,11.2,15.06,53,0.0,2.89
2041-06-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,19.7,9.6,15.24,48,0.0,2.68
2041-06-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.0,10.2,15.24,55,0.0,2.81
2041-06-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.8,14.1,14.09,63,0.0,2.85
2041-06-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.9,14.9,9.23,77,0.08,1.96
2041-06-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.6,15.3,8.66,78,0.33,1.92
2041-06-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.2,17.3,11.12,67,0.41,2.48
2041-06-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,20.4,16.3,8.17,86,1.89,1.77
2041-06-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,20.0,15.0,7.89,89,0.82,1.72
2041-06-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.0,13.4,11.49,67,0.25,2.37
2041-06-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.5,10.0,14.24,65,0.0,2.68
2041-06-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.8,9.3,14.71,62,0.0,2.8
2041-06-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.6,7.3,13.47,63,0.0,2.71
2041-06-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.6,9.1,14.98,46,0.0,2.91
2041-06-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,18.8,7.5,14.5,53,0.0,2.51
2041-06-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,19.7,12.0,14.4,64,0.0,2.75
2041-07-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.4,17.0,8.15,73,0.41,1.82
2041-07-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,20.4,17.1,7.86,83,2.45,1.72
2041-07-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.4,14.0,7.38,76,0.16,1.7
2041-07-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.1,16.2,12.97,79,0.08,2.9
2041-07-05,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.1,15.4,9.27,84,0.0,2.18
2041-07-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.1,17.3,12.68,84,0.82,3.09
2041-07-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.1,11.0,13.06,58,0.49,2.88
2041-07-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.5,11.1,15.42,65,0.0,3.09
2041-07-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.9,13.8,14.09,70,0.0,2.95
2041-07-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.2,17.1,12.2,75,0.0,2.69
2041-07-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.1,13.1,14.85,60,0.17,3.17
2041-07-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.3,11.4,15.6,52,0.0,3.04
2041-07-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.8,14.7,14.56,64,0.0,3.02
2041-07-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.8,16.5,9.74,72,0.17,2.1
2041-07-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.4,17.5,6.33,81,1.5,1.43
2041-07-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.7,15.9,9.45,81,1.09,2.15
2041-07-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.0,10.5,15.97,42,0.0,3.19
2041-07-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,20.5,9.1,16.25,49,0.0,2.9
2041-07-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.4,10.6,15.97,55,0.0,3.0
2041-07-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.0,12.9,14.17,71,0.0,2.87
2041-07-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.8,13.6,14.83,75,0.0,3.19
2041-07-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.6,12.3,16.06,70,0.0,3.49
2041-07-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.5,13.5,15.87,73,0.0,3.39
2041-07-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.5,16.9,12.37,71,0.0,2.82
2041-07-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.8,12.6,15.86,46,0.0,3.35
2041-07-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.1,11.7,16.33,45,0.0,2.95
2041-07-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.1,13.2,15.2,65,0.0,2.99
2041-07-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.6,13.8,15.95,72,0.0,3.32
2041-07-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.8,15.8,13.78,70,0.09,3.02
2041-07-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.5,13.4,15.29,65,0.6,3.3
2041-07-31,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.0,11.1,17.36,45,0.0,3.11
2041-08-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.0,13.9,17.08,49,0.0,3.26
2041-08-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.4,14.5,17.08,65,0.0,3.79
2041-08-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.2,13.5,15.09,65,0.26,3.06
2041-08-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.1,14.0,15.19,66,0.17,2.94
2041-08-05,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.1,14.1,15.09,72,0.0,2.94
2041-08-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.2,15.3,16.51,70,0.0,3.41
2041-08-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.4,14.2,16.79,66,0.0,3.54
2041-08-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.3,12.4,15.09,66,0.0,3.41
2041-08-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.5,13.4,17.35,69,0.0,3.75
2041-08-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.9,13.7,15.93,70,0.0,3.36
2041-08-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.1,15.4,14.9,74,0.0,3.27
2041-08-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.2,17.1,15.55,75,0.79,3.58
2041-08-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.7,12.1,14.52,52,0.0,3.28
2041-08-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.2,10.7,18.1,45,0.0,3.66
2041-08-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.5,13.5,16.78,52,0.0,3.34
2041-08-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.2,15.1,15.46,63,0.26,2.8
2041-08-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.0,15.3,13.85,62,0.09,2.57
2041-08-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.1,15.0,14.23,69,3.01,2.67
2041-08-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.0,15.5,14.6,74,2.4,2.87
2041-08-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.5,15.5,12.72,80,4.8,2.64
2041-08-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.9,17.0,14.13,72,0.71,2.93
2041-08-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.5,16.1,14.22,72,0.62,3.02
2041-08-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.3,16.2,13.09,78,0.89,2.88
2041-08-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.0,14.8,18.84,73,0.0,4.23
2041-08-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.8,12.8,19.78,41,0.0,4.25
2041-08-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.1,11.7,20.43,54,0.0,4.37
2041-08-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.3,13.3,19.68,68,0.0,4.03
2041-08-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.8,12.2,20.06,64,0.0,4.26
2041-08-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.1,15.0,19.39,72,0.09,3.99
2041-08-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.4,14.9,17.23,70,0.0,3.44
2041-08-31,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.5,15.7,16.0,69,0.54,3.19
2041-09-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.9,16.0,15.81,72,0.45,3.14
2041-09-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.7,16.5,15.91,76,0.73,3.13
2041-09-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.4,14.1,16.75,76,0.55,3.36
2041-09-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.9,14.5,19.67,74,0.0,4.13
2041-09-05,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.1,14.5,19.39,74,0.0,4.25
2041-09-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.2,15.7,20.61,78,0.0,4.44
2041-09-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.0,15.7,21.27,73,0.0,4.59
2041-09-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.6,18.1,18.36,75,1.24,4.19
2041-09-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.5,17.6,14.78,86,1.72,3.1
2041-09-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.9,14.9,15.34,87,13.56,2.87
2041-09-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,21.0,13.9,15.91,71,0.19,2.96
2041-09-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.1,14.1,20.24,70,0.0,4.04
2041-09-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.7,12.1,22.59,66,0.0,5.01
2041-09-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.4,16.2,22.69,68,0.0,4.88
2041-09-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.6,16.9,22.12,60,0.0,4.83
2041-09-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.8,16.4,18.26,67,1.79,3.47
2041-09-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.4,16.1,19.2,66,0.1,3.77
2041-09-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.1,17.4,15.06,67,0.2,3.11
2041-09-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,23.5,17.6,16.85,70,0.1,3.53
2041-09-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.4,15.9,19.49,73,0.0,4.04
2041-09-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.3,13.3,17.23,55,0.3,3.54
2041-09-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.2,12.6,24.01,52,0.0,4.78
2041-09-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.8,13.0,23.91,57,0.0,5.21
2041-09-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.5,17.4,22.59,68,0.0,5.1
2041-09-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.8,17.8,18.92,76,0.52,4.12
2041-09-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.9,17.0,19.96,74,0.0,4.2
2041-09-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.4,16.2,22.69,71,0.0,4.8
2041-09-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.9,17.3,22.5,72,0.0,4.72
2041-09-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.2,17.0,22.5,74,0.0,4.82
2041-09-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.8,17.6,22.78,75,0.0,5.03
2041-10-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.0,17.8,23.82,71,0.0,5.18
2041-10-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.9,14.7,25.51,43,0.0,5.55
2041-10-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.7,14.2,25.61,56,0.0,5.58
2041-10-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.2,17.8,23.44,68,0.32,5.1
2041-10-05,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.5,19.0,19.11,78,2.99,4.12
2041-10-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.1,19.3,20.24,80,1.93,4.39
2041-10-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.4,19.8,21.56,76,1.5,4.7
2041-10-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.0,19.2,24.29,74,0.11,5.3
2041-10-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.5,17.8,25.61,75,0.0,5.65
2041-10-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.3,19.2,25.14,71,0.0,5.76
2041-10-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.2,20.1,24.29,74,0.0,5.52
2041-10-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.8,21.8,23.16,74,0.11,5.06
2041-10-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.6,22.3,22.78,72,0.11,4.72
2041-10-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.1,20.6,23.07,68,0.0,5.12
2041-10-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,33.1,19.4,23.82,63,0.11,5.67
2041-10-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.9,21.2,18.64,79,3.63,4.2
2041-10-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.8,15.6,19.96,41,0.22,4.42
2041-10-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.6,15.1,26.46,68,0.0,5.57
2041-10-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.6,17.3,27.3,60,0.0,6.07
2041-10-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.5,20.7,25.7,67,0.0,5.84
2041-10-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.8,19.5,23.54,74,1.78,5.42
2041-10-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.4,20.1,25.42,75,0.0,5.84
2041-10-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.9,20.0,26.08,76,0.11,6.06
2041-10-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.1,19.6,25.42,74,0.34,5.87
2041-10-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.0,18.7,24.86,72,0.0,5.37
2041-10-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.4,18.4,25.52,70,0.0,5.48
2041-10-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.3,20.7,22.41,64,0.23,5.0
2041-10-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.5,19.7,22.03,70,0.0,4.86
2041-10-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.5,21.0,25.23,74,1.25,5.97
2041-10-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.9,18.4,17.8,83,21.02,3.76
2041-10-31,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.2,18.4,21.47,66,0.34,4.49
2041-11-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.1,19.4,19.68,67,0.68,3.94
2041-11-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.4,18.4,20.06,71,4.75,3.85
2041-11-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.3,18.3,17.81,67,0.45,3.55
2041-11-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.8,18.2,22.25,71,0.33,4.67
2041-11-05,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.3,19.7,26.32,68,0.0,5.9
2041-11-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.9,22.0,23.6,67,0.65,5.42
2041-11-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.5,22.9,23.23,69,1.5,5.32
2041-11-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.3,23.3,22.3,73,1.17,5.1
2041-11-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.8,23.3,20.7,73,1.05,4.79
2041-11-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.0,20.4,20.24,77,14.61,4.47
2041-11-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.5,20.5,16.27,82,22.13,3.86
2041-11-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.2,19.2,13.73,90,38.86,3.04
2041-11-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.5,17.6,22.35,82,2.85,4.53
2041-11-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.7,17.6,28.24,72,0.0,6.06
2041-11-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.5,17.7,29.2,71,0.0,6.32
2041-11-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.3,19.4,28.27,74,0.0,6.3
2041-11-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.7,20.7,25.81,76,8.18,5.83
2041-11-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.7,21.3,20.32,70,2.25,4.37
2041-11-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.7,19.8,17.57,81,8.74,3.38
2041-11-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.1,19.7,20.24,71,1.25,3.82
2041-11-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.3,19.3,22.63,70,0.96,4.4
2041-11-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.4,18.7,18.27,69,0.48,3.78
2041-11-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.2,20.5,20.75,73,0.38,4.58
2041-11-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.6,21.1,23.43,75,0.09,5.64
2041-11-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.5,23.6,27.72,73,0.0,6.55
2041-11-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,34.5,22.7,28.41,71,1.3,6.49
2041-11-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,35.5,21.2,30.14,55,0.0,7.28
2041-11-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.7,19.1,28.34,65,0.0,6.17
2041-11-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.2,18.9,28.92,69,0.0,6.41
2041-11-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.5,20.9,28.17,69,0.0,6.24
2041-12-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.1,21.3,26.37,68,0.0,5.94
2041-12-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.9,21.2,25.72,70,0.0,5.94
2041-12-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.4,20.8,27.26,69,0.0,6.13
2041-12-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.3,20.5,27.75,66,0.0,6.12
2041-12-05,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.4,20.6,28.53,66,0.0,6.38
2041-12-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.0,21.8,22.22,71,0.88,5.26
2041-12-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.6,21.9,19.74,71,0.61,4.13
2041-12-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.2,20.5,21.86,66,0.61,4.5
2041-12-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.1,22.6,21.58,69,0.95,4.97
2041-12-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.5,22.5,17.56,86,8.26,4.12
2041-12-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,33.1,22.1,20.84,77,2.14,4.98
2041-12-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.9,22.0,12.78,70,0.09,2.69
2041-12-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.4,19.8,15.76,69,0.0,3.4
2041-12-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,33.0,21.4,29.33,65,0.0,7.17
2041-12-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.4,22.0,26.27,70,0.42,6.5
2041-12-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.9,23.2,25.7,71,0.5,6.42
2041-12-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,33.8,24.6,29.18,74,0.0,7.16
2041-12-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,34.1,22.4,30.06,76,0.0,7.15
2041-12-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,34.8,23.2,29.21,71,0.0,7.06
2041-12-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,33.7,24.0,29.71,72,0.0,7.1
2041-12-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,36.1,25.8,28.47,70,0.16,6.9
2041-12-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,35.3,23.1,20.47,81,14.23,4.77
2041-12-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.5,21.7,9.76,86,18.74,2.09
2041-12-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.9,19.5,14.11,86,22.4,2.65
2041-12-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,25.8,19.4,17.02,70,0.65,3.15
2041-12-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.9,18.1,25.73,66,0.08,5.18
2041-12-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.5,18.8,26.71,67,0.0,5.91
2041-12-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.8,21.3,30.99,64,0.0,7.49
2041-12-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,34.6,20.7,30.13,72,0.0,7.27
2041-12-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.3,22.2,28.69,71,0.0,6.92
2041-12-31,Bundaberg Sugar,-24.93537351906151,152.1951097012406,34.9,23.7,27.15,72,0.24,6.71
2042-01-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,34.4,23.8,23.58,74,1.82,5.8
2042-01-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.4,22.5,20.67,82,6.77,4.85
2042-01-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.1,23.8,22.03,78,1.18,5.27
2042-01-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.9,22.7,21.65,81,3.92,4.58
2042-01-05,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.7,22.8,19.9,78,5.16,4.04
2042-01-06,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.8,23.0,24.08,68,0.39,4.91
2042-01-07,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.2,20.6,25.64,72,1.17,5.59
2042-01-08,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.6,21.7,29.14,74,0.0,6.86
2042-01-09,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.7,23.7,26.91,71,0.08,6.53
2042-01-10,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.5,23.4,26.04,71,0.08,6.19
2042-01-11,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.2,22.5,20.5,78,2.08,4.76
2042-01-12,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.4,21.7,19.43,77,5.14,4.3
2042-01-13,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.7,20.0,15.84,74,1.15,3.59
2042-01-14,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.3,21.1,27.12,72,0.0,6.58
2042-01-15,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.8,22.5,25.66,74,0.08,6.41
2042-01-16,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.4,22.7,22.85,74,0.0,5.67
2042-01-17,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.9,22.8,24.8,75,0.0,6.05
2042-01-18,Bundaberg Sugar,-24.93537351906151,152.1951097012406,33.2,23.8,27.82,73,0.08,6.82
2042-01-19,Bundaberg Sugar,-24.93537351906151,152.1951097012406,32.3,23.9,18.48,72,12.15,4.44
2042-01-20,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.1,21.1,1.65,96,68.95,0.32
2042-01-21,Bundaberg Sugar,-24.93537351906151,152.1951097012406,22.0,20.0,1.75,96,88.37,0.29
2042-01-22,Bundaberg Sugar,-24.93537351906151,152.1951097012406,24.0,20.6,8.08,88,7.71,1.33
2042-01-23,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.4,22.7,11.78,88,2.91,2.39
2042-01-24,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.8,24.0,17.72,87,3.43,4.31
2042-01-25,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.1,23.4,21.32,83,3.42,5.26
2042-01-26,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.1,22.8,18.99,90,7.27,4.35
2042-01-27,Bundaberg Sugar,-24.93537351906151,152.1951097012406,28.6,23.4,17.24,88,4.59,3.89
2042-01-28,Bundaberg Sugar,-24.93537351906151,152.1951097012406,26.9,22.9,13.25,90,9.67,2.85
2042-01-29,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.2,23.6,15.1,83,3.53,3.31
2042-01-30,Bundaberg Sugar,-24.93537351906151,152.1951097012406,29.2,22.3,21.14,74,0.88,4.98
2042-01-31,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.7,22.8,22.32,72,0.88,5.63
2042-02-01,Bundaberg Sugar,-24.93537351906151,152.1951097012406,30.1,22.7,22.61,76,0.73,5.59
2042-02-02,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.3,22.0,21.06,81,9.4,5.3
2042-02-03,Bundaberg Sugar,-24.93537351906151,152.1951097012406,31.2,22.4,20.38,80,5.38,4.58
2042-02-04,Bundaberg Sugar,-24.93537351906151,152.1951097012406,27.2,22.8,13.36,81,1.45,2.79
